RouteName;Direction;TFLSequence;BusStopCode;FirstLast
H14;2;1;72547;FIRST
2;2;29;57815;
386;1;30;52568;
H3;1;7;56867;
184;1;37;49375;
79;1;13;50558;
N207;1;2;47271;
275;1;16;56979;
358;2;59;76010;
696;1;24;71510;
255;1;27;56887;
6;1;29;50279;
174;1;19;77056;
N343;2;44;71427;
N16;1;26;54009;
640;1;5;59244;
232;2;5;75157;
492;2;53;72899;
191;1;33;49995;
410;1;21;53548;
U4;2;2;47605;
85;2;30;54866;
302;1;12;55120;
669;2;30;47553;
N73;1;51;75995;
463;2;36;76611;
D8;2;25;55457;
356;1;47;74986;
W12;1;25;77499;
9;2;21;91250;
N137;1;18;56303;
N343;2;31;75057;
90;2;20;91488;
47;2;7;74958;
150;1;38;54575;
59;2;27;76061;
462;1;14;56507;
103;1;28;49303;
186;2;31;52444;
R70;2;32;49239;
B16;2;7;91367;
671;2;7;55783;
99;2;1;73724;FIRST
N98;1;55;73952;
262;2;28;48757;
401;1;18;74154;
161;2;28;48670;
113;1;52;75334;
315;1;15;47528;LAST
20;2;36;54004;
469;1;46;49457;
K3;2;27;48191;
N2;1;3;52553;
N133;2;6;52222;
D3;2;21;57673;
365;2;13;50889;
271;2;2;48584;
N16;1;13;47313;
99;1;14;58040;
62;2;11;47665;
X26;1;5;50516;
141;1;10;76392;
39;1;22;59476;
425;1;14;48292;
H22;2;33;77445;
201;2;38;76147;
673;1;28;50032;
291;1;7;73034;
38;1;10;76984;
W9;1;14;71868;
54;2;9;58193;
EL1;2;6;76820;
185;1;36;56183;
97;2;13;59416;
156;2;28;56113;
B11;1;26;75803;
174;2;22;53145;
U3;1;7;58211;
394;1;30;59093;
N98;2;5;55563;
387;1;5;73379;
201;1;32;73064;
N15;2;3;51475;
N8;1;35;55915;
176;1;14;77142;
678;1;1;50436;FIRST
460;1;5;56679;
52;1;5;49574;
302;2;25;74563;
P12;1;14;54317;
57;2;39;73971;
25;2;8;75888;
124;2;3;49480;
H26;2;20;75044;
130;1;16;59120;
229;1;43;76814;
492;2;20;72052;
137;2;12;57487;
185;2;15;73544;
C10;2;13;53819;
N68;2;9;51551;
3;2;47;50997;LAST
14;2;16;77289;
N68;1;92;77665;
E8;2;12;48910;
203;2;6;49933;
H9;1;12;54971;
204;2;16;54626;
356;1;46;50668;
265;2;29;54641;
N21;2;4;57361;
14;1;1;51201;FIRST
W11;2;10;56155;
K5;2;28;49256;
12;1;34;71080;
197;1;47;48697;
89;1;22;76428;
629;1;25;58127;
157;2;64;54434;LAST
528;2;1;50383;FIRST
358;2;69;58691;
B14;2;22;54995;
308;2;16;91350;
367;1;18;72812;
66;2;23;75011;
365;2;39;55548;
115;1;25;48791;
140;1;32;57147;
121;1;58;54153;
422;2;1;59328;FIRST
208;2;36;73925;
394;1;9;54231;
272;2;22;57649;
N64;2;40;59348;
667;1;18;56437;
476;2;17;52316;
W12;1;7;57770;
S4;2;21;71117;
308;2;19;58205;
104;1;13;73494;
635;1;45;73637;LAST
350;2;7;75805;
N7;1;42;51256;
X26;1;12;73612;
424;2;19;48229;
242;2;19;51050;
125;2;30;58985;
205;1;34;49957;
507;1;10;54249;
228;2;10;59456;
N35;2;30;53201;
423;2;26;52520;
N38;1;55;53748;
31;1;2;74888;
182;1;29;49047;
70;1;2;49719;
3;2;33;53200;
384;2;14;56350;
186;2;24;48933;
224;1;25;58710;
146;2;14;75506;
97;2;27;74556;
H17;2;24;48870;
91;1;27;59177;
663;2;3;53733;
132;2;20;73443;
428;2;9;76574;
85;1;12;74594;
639;2;5;59599;
381;2;13;57792;
407;2;16;52600;
259;1;3;77558;
N63;1;17;56680;
N74;2;22;76364;
32;2;29;53694;
194;2;16;75053;
371;2;37;57894;
474;1;30;53185;
100;1;3;74155;
114;1;47;77857;LAST
274;2;4;47615;
192;1;1;74405;FIRST
229;1;11;53377;
N133;1;24;74317;
121;2;50;55220;
57;2;54;76687;
256;1;16;73593;
266;2;33;73772;
167;1;6;52756;
216;2;32;52008;
150;2;47;55714;
68;1;31;51165;
E1;1;5;76430;
W15;2;36;74698;
210;2;23;53153;
N73;2;51;72626;
159;1;1;91305;FIRST
N28;1;63;76170;LAST
413;2;15;58643;
386;1;9;77647;
N343;2;46;71234;
621;2;12;55816;
80;1;15;51899;
N35;1;43;52433;
N21;1;45;58781;
60;1;25;48829;
N55;1;27;51007;
H32;2;9;71457;
681;1;23;56477;
N38;1;52;54601;
66;1;22;72882;
H28;2;60;57583;LAST
35;2;2;74906;
51;1;25;76655;
RV1;1;2;55244;
191;1;7;76339;
440;1;42;47944;
N20;1;12;72315;
R6;1;6;76484;
N64;1;25;49967;
469;2;26;53593;
K2;2;27;54543;
678;2;12;72057;
154;1;22;50539;
119;1;41;50432;
N98;2;17;51261;
213;1;26;75704;
187;1;23;75672;
N22;2;59;59084;
275;1;35;51603;
3;1;26;51446;
82;1;25;51342;
N15;2;74;77461;
P5;2;1;59246;FIRST
38;1;1;54763;FIRST
172;1;46;76584;
260;2;37;50951;
246;2;24;74545;
683;2;26;73949;
N8;2;46;48299;
281;2;37;74297;
184;2;49;54183;
X68;1;9;71250;
606;2;10;76100;
689;2;15;49363;
54;2;22;72722;
133;2;19;52606;
N253;2;27;50880;
492;1;24;73724;
675;2;20;72522;
269;1;6;74901;
696;2;7;55258;
450;2;46;56294;
309;2;12;71211;
683;1;37;56375;
95;1;25;48351;
686;2;2;75612;
N87;1;75;49892;
175;1;1;54157;FIRST
R70;1;46;48961;LAST
R70;1;3;57529;
117;1;50;75164;
92;1;4;48469;
N91;1;58;72026;
277;1;17;47783;
210;1;25;55739;
654;1;18;52681;
7;2;20;52932;
N28;1;21;56673;
H98;1;33;74863;
287;1;13;73692;
N133;1;19;52973;
N155;1;17;76120;
H25;2;23;51941;
U5;1;9;59600;
117;2;41;51756;
N16;1;14;51261;
66;2;8;58993;
260;2;43;59295;
N3;2;68;50338;
P5;2;12;47927;
234;1;12;76527;
47;1;6;50348;
16;2;29;54502;
110;2;12;55061;
N26;2;34;59422;
N551;1;19;54137;
642;1;20;51264;
N205;2;59;75205;
N155;1;11;75251;
327;2;2;57973;
134;2;44;72389;
468;2;59;50432;
632;2;21;50218;
K1;1;24;72860;
W3;2;20;75960;
371;2;21;56822;
450;2;43;72296;
H28;2;47;75682;
382;1;5;58088;
292;2;25;48723;
625;1;11;72268;
N29;1;39;55465;
N26;2;7;50534;
88;1;3;73720;
287;2;2;73123;
2;1;9;58170;
246;2;50;56873;
347;1;7;51393;
N8;2;41;49500;
B14;2;39;52254;
329;1;22;51604;
656;2;15;54658;
290;2;12;75488;
388;1;18;77889;
199;1;9;74739;
427;2;26;59597;
316;2;29;54337;
404;1;22;58800;
248;2;16;72658;
686;1;13;47435;
469;2;2;50587;
383;2;3;76788;
235;2;22;72409;
213;2;34;76685;
300;2;42;72176;
40;2;21;57400;
26;2;6;73152;
173;2;37;49458;
629;1;19;47899;
P13;2;9;55302;
G1;1;9;75871;
27;1;27;59460;
224;1;36;71683;
362;2;28;75147;
177;2;56;55091;
W15;1;35;48126;
198;2;9;71410;
N3;2;56;50793;
35;2;12;74034;
320;2;47;55721;
N551;2;34;55228;
113;2;41;54846;
350;2;20;52094;
58;1;3;59223;
493;2;1;48415;FIRST
20;1;45;50155;
169;1;7;77746;
151;2;39;71904;
154;2;13;76518;
46;2;13;75292;
42;2;28;53952;
214;1;28;50320;
367;1;8;52806;
W19;1;32;76359;
266;1;49;57558;
N19;2;47;48600;
324;1;22;48787;
39;2;4;52769;
191;1;50;53075;
87;2;18;52152;
248;1;32;58718;
80;2;24;55103;
541;1;15;74934;
294;2;28;54217;
B15;1;5;52195;
201;1;5;59442;
432;1;30;77402;
203;1;32;56092;
H12;1;17;51134;
207;1;26;53898;
N28;2;52;56939;
332;1;36;73108;
221;1;45;54448;
356;1;49;59339;
H11;1;11;48547;
H25;1;14;76825;
267;1;5;71097;
N7;1;68;53292;
410;2;32;50552;
64;1;1;59091;FIRST
231;1;11;74512;
7;1;24;50739;
206;1;5;50424;
E2;2;10;75338;
432;2;25;75206;
487;1;30;76243;
16;2;30;58924;
124;1;1;91417;FIRST
331;2;40;72889;
179;1;1;49447;FIRST
93;1;2;75461;
U5;1;21;57252;
455;1;63;55079;LAST
319;2;23;73917;
N64;2;33;52020;
82;2;14;57964;
85;1;29;71793;
166;1;56;51918;
W15;1;42;52058;
R3;1;8;48963;
95;1;30;76328;
245;1;15;49658;
688;2;33;72280;
314;2;60;49480;
176;2;52;75217;
87;1;16;75463;
163;2;10;52736;
H9;1;40;76092;
549;2;27;51494;
136;2;3;74494;
N47;2;60;75568;
226;2;17;54564;
312;1;23;58982;LAST
259;1;39;52037;
427;2;8;53900;
5;1;2;53088;
39;2;29;52368;
434;2;2;74243;
493;2;38;56811;
45;2;44;56776;
145;1;21;59045;
656;2;24;58784;
294;1;41;51615;
134;1;44;59089;
119;1;11;55332;
42;2;11;71956;
247;2;32;52825;
357;2;23;49721;
92;2;7;49200;
78;1;9;47738;
10;2;12;47551;
18;1;34;56406;
698;2;11;73381;
33;1;25;59571;
R4;1;3;98075;
681;1;8;71085;
162;2;27;50964;
323;2;6;77291;
204;1;5;73700;
434;1;26;49496;
66;1;6;47861;
474;1;11;51108;
171;2;46;54418;
194;2;5;50721;
N3;1;65;59263;
N551;2;47;92020;
90;1;6;55889;
386;2;42;47872;
104;1;14;76728;
380;1;30;74026;
158;1;15;53754;
648;1;8;50837;
487;1;34;54267;
215;1;26;73314;
54;1;16;56258;
492;1;52;72836;
365;1;33;75285;
158;2;33;74603;
210;1;19;73744;
294;1;10;48309;
657;2;5;76058;
132;1;19;53085;
213;1;3;50516;
652;2;5;49465;
123;1;35;50873;
N1;2;72;58000;
68;2;13;51551;
190;2;27;55274;
417;1;10;48998;
217;1;20;48341;
229;1;50;47024;
263;1;25;76146;
50;1;24;73860;
229;1;17;49488;
H26;2;12;53469;
N137;2;12;57487;
13;1;10;72778;
355;1;30;74760;
130;1;39;59199;
E3;2;6;59121;
300;1;4;73643;
688;2;42;53842;
207;2;17;57006;
N20;2;14;58625;
153;2;15;74271;
N86;1;5;55966;
444;1;14;53282;
452;1;33;50744;
158;2;6;50317;
667;1;25;58437;
96;1;5;76645;
965;2;16;74842;
54;2;41;52413;
216;1;19;48849;
N155;2;46;53260;
251;2;17;49300;
N47;2;72;53445;
366;2;9;52837;
202;1;15;74235;
128;2;3;52349;
N137;2;15;72210;
N19;2;22;50034;
465;1;32;50006;
213;2;17;74204;
137;2;22;54954;
N5;1;21;73731;
N68;1;73;75495;
352;2;39;56243;
407;1;4;52569;
642;2;21;51649;
W15;2;39;53372;
116;1;25;72863;
415;2;24;58854;
223;2;1;49472;FIRST
237;2;30;50911;
186;1;46;57286;
U5;1;4;51640;
202;1;37;50082;
167;1;24;77691;
275;1;41;75001;
358;2;23;73289;
DF2;2;6;72076;
93;2;25;73002;
370;2;19;49170;
11;2;14;71636;
343;2;34;72096;
290;2;34;73775;
U9;2;6;48775;
62;2;22;77721;
87;2;11;55128;
165;2;36;75666;
N253;2;33;59534;
H98;1;22;51783;
80;1;19;53052;
75;1;24;48059;
654;1;1;53475;FIRST
462;1;29;51974;
N47;2;86;58728;
651;1;17;47043;
168;2;13;51800;
N28;2;39;76275;
121;2;52;53921;
N44;1;39;48144;
51;1;3;71437;
46;1;20;48046;
162;2;46;47774;
654;1;27;52720;
228;1;44;55982;LAST
363;2;12;56502;
288;1;15;77460;
35;2;38;57652;
N21;2;69;58274;
UL3;2;7;91555;
N35;2;9;54475;
145;1;59;73970;
56;2;5;57079;
S1;1;8;49855;
359;2;6;71294;
167;2;21;57908;
177;1;13;76355;
214;1;35;71579;
465;2;29;75093;
N87;1;43;76559;
273;1;33;72958;
236;1;41;59449;LAST
N21;1;18;71896;
131;1;8;71837;
260;2;1;59622;FIRST
415;1;10;55759;
N136;2;62;76770;
S1;2;10;71973;
162;1;51;54113;
602;2;18;57463;
H19;1;32;72606;
131;1;36;54853;
90;2;30;58340;
N16;1;53;74312;
229;2;36;71209;
N113;1;27;54921;
N91;1;28;47329;
N11;1;49;52167;
601;2;20;57144;
638;1;35;52038;
N98;2;22;54594;
161;2;32;50013;
7;1;11;53959;
102;1;24;72149;
104;2;29;47537;
185;1;41;75495;
H28;2;39;55588;
N137;2;42;58677;
220;1;8;74869;
343;2;13;59144;
102;1;56;55976;
277;2;36;73132;
455;2;36;50764;
187;1;3;58710;
294;2;43;52970;
112;2;7;58465;
229;1;42;77436;
78;2;34;55768;
151;2;17;57753;
U7;2;31;57095;
96;2;46;47644;
127;2;42;51079;
259;1;28;57804;
N89;1;41;48613;
186;1;11;47817;
482;2;27;48941;
422;2;17;72172;
104;1;15;56927;
638;1;39;74889;
362;2;5;75956;
N253;1;22;71791;
434;1;3;73815;
H28;1;29;53648;
243;2;24;53612;
UL4;1;1;54579;FIRST
96;2;27;47188;
67;2;2;52999;
85;1;31;56061;
107;2;11;58167;
57;2;40;52100;
617;2;4;55353;
W19;2;31;51007;
541;1;5;53428;
121;1;38;54589;
W12;1;27;52863;
407;2;38;59443;
452;1;20;73627;
136;2;55;54358;
325;2;7;57170;
N155;2;12;49684;
110;1;3;90392;
452;1;9;55545;
182;1;26;59229;
E9;2;20;74790;
377;1;6;55384;
170;1;18;47708;
440;2;11;58134;
63;2;15;58946;
289;2;31;58244;
528;2;4;75637;
302;2;29;47373;
N55;2;14;56749;
280;1;10;77976;
103;2;17;54633;
55;1;24;74170;
274;1;17;73580;
W9;2;15;53620;
316;1;25;49174;
195;1;21;55254;
16;2;15;59163;
79;2;31;57287;
487;2;10;59356;
38;1;12;50595;
352;2;1;48227;FIRST
289;2;46;53995;
164;2;2;50538;
87;2;29;52769;
93;2;4;52714;
469;1;9;47952;
N2;1;34;58488;
B11;1;35;51286;
N44;1;17;72210;
87;1;14;48623;
638;2;69;72684;
N133;1;15;59018;
121;2;17;74853;
135;1;22;73003;
664;2;15;71538;
417;2;18;58677;
282;2;15;53007;
R2;1;38;77580;
206;1;4;76040;
96;2;36;57202;
474;2;18;49458;
355;2;4;58228;
147;1;5;75703;
320;1;49;50938;
345;2;29;51502;
469;1;27;47992;
N38;2;3;47452;
131;2;22;53589;
UL2;2;5;55356;LAST
N3;1;76;72548;
N63;2;46;50453;
W15;2;22;56753;
319;2;9;72848;
616;2;25;48332;
108;1;22;57206;
11;1;32;56735;
302;1;37;51051;LAST
77;2;30;50573;
662;2;19;72964;
149;2;51;50163;
159;2;3;50279;
N38;2;59;76630;
10;2;5;51702;
119;2;49;53181;
167;2;22;76587;
H13;1;22;54044;
698;2;10;53770;
292;2;6;49947;
965;1;14;48118;
240;1;31;77536;
N18;1;41;58964;
254;2;22;58729;
265;2;2;59473;
P13;1;16;52216;
319;2;13;74777;
654;2;33;50596;
RV1;2;3;49937;
652;1;2;73123;
678;1;11;54825;
B15;2;29;57976;
K1;2;27;49938;
283;1;1;52777;FIRST
N253;2;51;53018;
P13;2;25;56950;
44;1;5;75042;
N137;2;5;77410;
670;2;8;73274;
418;1;20;49199;
122;1;7;72358;
N38;2;19;53324;
144;1;14;55589;
242;1;35;59126;
411;1;18;55039;LAST
234;1;17;47664;
R3;1;50;47643;
N550;1;8;53632;
250;2;31;58582;
176;2;54;76889;LAST
460;2;34;72963;LAST
N15;2;17;53500;
16;1;24;52334;
128;2;1;53532;FIRST
280;2;35;48397;
145;1;16;52337;
291;2;8;59531;
391;1;35;76285;
R68;1;19;51159;
R68;2;41;74811;
48;2;33;73684;
N38;1;23;55368;
27;1;8;71955;
397;1;35;57587;
59;2;25;52437;
280;2;31;56920;
65;1;30;57657;
298;1;19;72687;
W19;2;14;48394;
N20;1;53;54960;
404;1;15;71708;
486;1;6;77805;
139;1;31;75793;LAST
969;1;35;49229;
47;2;45;56493;
131;2;10;52851;
143;2;20;73733;
370;1;29;49380;
96;1;3;57693;
157;2;36;58425;
171;1;38;59378;
263;2;49;73551;
472;1;19;56482;
11;1;8;51620;
422;2;28;54435;
185;1;38;77952;
401;2;17;54506;
184;2;50;54153;
23;2;38;54629;
N381;1;5;72762;
P12;2;16;74706;
195;1;36;71557;
22;1;2;48797;
229;1;14;77304;
43;1;2;58968;
256;1;36;54567;
279;1;24;75611;
395;1;9;51655;
W4;2;21;75157;
248;2;25;73439;
U2;1;14;72485;
N35;2;20;49190;
313;2;19;77015;
B13;1;15;57806;
205;1;40;49629;
412;1;25;74018;
366;2;5;72177;
276;1;44;52058;
371;2;12;71611;
265;2;36;55475;
H12;1;6;77329;
U1;1;31;48677;
393;1;38;71276;
E2;2;4;52110;
187;2;36;51191;
N31;2;35;47123;
N28;1;29;55819;
W14;2;33;71133;
211;2;25;74282;
N28;2;2;47914;
674;2;23;51114;
N16;2;49;53906;
90;1;29;58683;
276;1;2;75860;
C11;2;8;59052;
350;1;22;48251;
628;1;40;54599;
314;1;26;71172;
166;1;47;72620;
282;1;25;52365;
N133;2;32;58149;
61;1;34;77424;
403;1;19;75787;
N253;2;37;49927;
R11;1;24;76706;
N551;1;1;49692;FIRST
690;2;33;49782;
140;2;25;56117;
61;1;21;74553;
340;2;21;72928;
658;1;19;56447;
430;1;30;58681;
345;2;23;54954;
302;2;5;77303;
387;1;29;51680;
117;1;12;56197;
339;1;4;55297;
W11;1;7;54482;
366;1;28;91335;
244;2;14;74806;
190;1;14;56102;
N205;2;13;75267;
W13;2;1;77897;FIRST
W3;2;35;50927;LAST
E5;1;11;59567;
345;1;41;57051;
219;2;10;53220;
688;1;33;76321;
464;2;15;47008;
602;2;14;71209;
450;2;47;58680;
264;2;1;50618;FIRST
N18;2;39;71894;
N15;2;6;47546;
330;2;14;51173;
259;2;25;56959;
51;2;54;72743;
354;2;15;47733;
69;1;33;53476;
242;1;1;52951;FIRST
189;2;29;53558;
185;2;21;53089;
252;2;26;75612;
302;2;14;71693;
156;1;5;49390;
N91;2;46;47321;
232;2;39;58166;
N91;1;66;74088;
N35;2;39;47176;
197;2;25;75741;
N113;2;51;74338;
245;2;33;58990;
221;1;29;71568;
230;1;19;54143;
112;1;1;49264;FIRST
92;1;23;54507;
N15;1;48;73947;
N28;1;28;57081;
499;2;3;77461;
366;1;19;48522;
26;1;6;77789;
29;1;6;76145;
59;2;24;52786;
K2;1;37;55901;LAST
100;2;25;48888;
N7;2;59;54666;
H25;1;24;75851;
88;2;4;73780;
K4;2;24;72445;
282;2;37;53633;
91;2;25;51741;
254;2;19;76297;
271;2;1;73861;FIRST
N7;1;40;48163;
W4;1;11;56123;
E3;2;28;56093;
N28;1;2;71237;
185;2;42;57977;
465;2;11;57469;
N16;2;25;51972;
N35;2;16;75380;
155;1;7;59314;
N98;1;53;55052;
120;1;12;50468;
S3;1;15;74091;
41;1;3;54258;
R3;1;19;51572;
T31;1;22;76844;
144;1;8;54875;
171;2;36;50624;
N9;2;64;74217;
293;1;20;57523;
58;1;43;49269;
N155;2;34;54011;
263;1;3;73463;
139;1;26;49692;
E3;1;19;71567;
N171;2;12;71746;
P4;1;17;76753;
208;2;8;50579;
93;2;44;98360;LAST
211;2;36;53214;
281;1;20;52143;
R68;1;7;76056;
130;1;35;47981;
N205;1;19;50320;
N11;2;57;59138;
625;2;22;55832;
119;2;14;54065;
N5;1;17;73008;
124;2;12;52710;
112;2;15;74452;
241;1;14;50604;
681;2;36;51756;
312;1;3;48829;
112;2;17;72785;
191;2;39;77830;
157;1;18;73180;
26;1;22;49190;
R70;1;45;49343;
674;2;5;53420;
137;2;7;54653;
N87;2;18;52152;
467;2;38;52220;
300;1;40;48719;
N171;2;28;75097;
U3;2;5;74255;
321;1;5;72899;
205;2;51;49046;
N8;2;62;73506;
W19;1;28;77006;
224;1;22;53928;
132;1;32;72450;
260;1;19;48145;
5;1;37;71435;
158;1;22;73411;
78;1;22;50812;
116;1;13;50469;
487;2;24;71690;
87;1;29;75322;
452;2;41;56332;
434;2;13;98169;
23;1;43;58298;LAST
227;2;8;77545;
643;1;6;56206;
K1;1;1;91623;FIRST
244;2;38;54521;
394;2;18;48493;
128;1;15;77527;
365;2;43;47144;
332;2;35;76470;
372;2;33;57812;
50;1;23;48213;
18;2;12;51848;
S1;1;3;49461;
40;1;25;57749;
640;2;2;77329;
N22;1;27;72203;
173;2;19;73985;
290;2;38;71516;
931;2;7;74868;
688;2;49;47796;
N41;2;10;47533;
N113;1;33;52668;
181;1;22;48227;
166;1;18;50203;
455;2;52;50311;
300;1;17;48582;
626;1;32;77191;
349;1;6;47398;
253;2;1;47118;FIRST
N44;1;37;51459;
289;2;13;48389;
R7;2;21;76491;
467;1;36;58679;
C3;2;17;76149;
N47;1;67;58532;
N18;1;26;73101;
227;1;2;71540;
282;2;18;48562;
170;1;26;49165;
W14;2;34;48689;
H25;2;4;56820;
50;2;9;59070;
671;2;29;53378;
249;2;34;48875;
422;2;5;77290;
N13;1;27;48185;
221;2;34;71049;
625;1;27;51355;
405;1;19;71989;
108;1;27;51627;
376;2;32;77626;
407;1;3;50556;
486;2;13;73717;
N381;1;7;74279;
69;1;15;57429;
S3;2;2;98191;
380;1;23;56943;
N19;1;31;54653;
142;2;27;58628;
N21;1;19;74517;
S3;2;3;98193;
110;2;15;55476;
EL2;2;16;50989;
H13;2;11;72401;
320;2;18;47788;
277;1;7;50592;
628;1;26;73740;
46;2;11;58454;
B12;2;11;72197;
356;1;24;57648;
N113;2;27;73351;
652;1;11;57544;
222;1;39;56540;
407;2;34;72417;
482;2;8;51751;
308;2;27;76287;
308;2;10;59453;
336;1;41;76434;
N113;2;22;75788;
20;1;52;71957;LAST
607;2;15;59597;
673;1;4;57083;
112;2;26;47328;
434;2;15;53005;
120;1;1;51971;FIRST
H28;1;51;50506;
N29;2;58;47023;
298;1;9;77084;
172;1;25;55875;
E6;1;27;49558;
140;1;4;75954;
N28;2;43;50922;
190;1;13;48347;
180;2;3;51090;
653;2;30;76920;
353;1;6;55742;
414;2;21;59523;
493;2;19;53527;
10;1;6;55663;
37;1;17;47252;
W15;2;3;75244;
N136;2;38;50348;
183;1;17;72356;
528;1;10;72772;
N7;1;22;57450;
384;1;5;48003;
N18;2;1;58872;FIRST
112;2;19;57142;
339;2;29;91377;
U4;2;38;91301;
325;1;7;74104;
C3;2;5;50963;
57;2;31;75345;
674;2;13;54525;
243;1;29;49191;
H3;1;6;58021;
440;2;6;71174;
E8;1;9;57807;
35;2;5;49190;
186;2;13;47807;
372;1;30;53152;
490;1;21;50771;
608;2;15;75297;
464;1;15;73946;
289;1;6;48363;
111;2;13;47510;
N22;2;4;73201;
D6;1;30;54908;
173;2;5;55740;
211;2;20;49871;
257;1;16;77006;
294;2;4;51255;
202;2;45;76341;LAST
43;2;30;74436;
493;1;38;71519;
191;1;34;77505;
965;2;9;50523;
C3;2;12;76388;
203;1;6;57499;
K2;1;14;74734;
270;2;12;75273;
410;2;23;76178;
690;2;27;74705;
N91;1;50;71556;
N41;2;19;51174;
H12;2;40;54952;
N279;2;34;59125;
217;1;19;74512;
182;1;5;73944;
263;1;21;47235;
603;1;31;50434;
1;1;23;51063;
425;1;24;56722;
P13;2;38;50055;
N1;2;74;71774;
217;1;13;48281;
277;2;14;53496;
56;1;30;72144;
35;1;33;49691;
N86;1;30;55469;
179;2;4;75397;
312;1;20;55895;
23;1;39;53477;
207;1;15;52131;
654;1;10;73468;
S3;2;50;47851;
N3;1;34;58362;
213;1;17;57634;
142;2;47;53541;
365;1;15;57812;
N207;2;57;58107;
679;1;31;74261;
142;2;8;52653;
2;1;16;53894;
N343;2;1;50716;FIRST
371;1;37;51770;
171;1;31;49344;
405;2;3;53148;
235;2;7;73927;
K3;1;53;55908;
46;1;49;54419;
E10;2;9;75844;
150;1;17;55484;
67;2;38;47533;
162;1;9;48913;
N20;2;57;50646;
472;2;24;50167;
200;1;25;77177;
127;1;42;47685;
607;1;1;48531;FIRST
484;2;18;48892;
302;1;18;55362;
152;1;14;52448;
R11;2;33;51441;
22;2;20;54445;
N343;2;49;71636;
608;2;7;51738;
175;2;18;55714;
230;2;8;59512;
119;2;24;72812;
277;1;29;77044;
17;2;12;49716;
358;2;20;53893;
410;1;8;53183;
341;1;15;75379;
339;1;25;72544;
28;2;2;47914;
57;2;45;53589;
646;2;28;53157;
N91;2;12;58420;
674;1;2;77200;
440;2;17;76382;
6;1;30;52972;
381;1;24;52042;
613;1;37;72520;
N15;2;80;51295;
29;2;22;53983;
N137;1;47;56694;
57;2;19;73752;
274;2;24;73332;
151;1;26;76518;
N8;1;14;57220;
366;2;22;47805;
93;1;4;74434;
626;1;37;76723;
608;2;8;51146;
N551;2;52;72432;
2;1;40;54291;LAST
294;1;30;48217;
276;1;31;53803;
193;1;24;54426;
468;1;42;50075;
646;1;15;49289;
N31;1;30;73601;
112;2;11;74886;
636;1;5;50841;
205;2;44;52846;
N87;2;47;71149;
440;2;31;51322;
53;2;41;73034;
111;1;1;75558;FIRST
285;2;23;49473;
N8;2;1;51487;FIRST
C2;2;31;47963;LAST
24;2;36;77009;
224;1;34;74414;
N44;1;59;76147;
89;1;41;48953;
276;2;31;55457;
1;1;5;55244;
182;2;4;51561;
N26;1;29;51609;
27;1;37;71584;
116;1;11;73709;
5;1;48;73947;
627;1;10;74302;
56;1;40;75533;
57;1;57;77147;
470;2;11;71959;
208;1;58;47902;LAST
N19;2;46;48461;
491;1;28;75611;
N73;1;61;51057;
N55;2;77;77010;LAST
144;1;1;47076;FIRST
464;2;13;75287;
167;2;48;56279;
20;1;49;71759;
U2;1;16;72135;
117;1;26;47587;
204;2;27;54330;
120;1;7;58843;
679;1;28;52300;
E3;2;40;50543;
209;1;4;72203;
N133;1;33;51628;
699;2;20;51035;
87;2;21;73160;
322;2;29;55909;
299;1;7;57381;
259;2;29;51018;
60;2;25;54644;
N2;1;7;55282;
134;2;59;47235;
345;2;24;56643;
318;2;5;71295;
366;2;41;54306;
207;2;28;50795;
405;2;23;49580;
601;2;3;57182;
611;1;8;74528;
654;2;20;57395;
C10;1;5;52042;
487;2;16;55355;
150;2;9;71638;
N89;2;57;73011;
E6;1;17;54616;
647;1;22;58616;
45;2;24;71424;
149;2;13;56210;
460;2;12;48080;
P13;1;5;50410;
625;2;19;47241;
N21;2;44;54861;
229;1;32;73664;
234;2;36;58265;
E6;2;34;59487;LAST
N55;2;3;52226;
N21;1;34;53484;
142;1;26;51946;
W4;2;14;56123;
17;1;24;76314;
127;2;28;71072;
40;2;13;55755;
N28;2;48;73412;
215;2;11;49721;
C1;1;7;54531;
G1;1;30;54933;
665;1;6;59566;
167;2;47;57220;
121;2;47;73446;
E5;2;1;74417;FIRST
151;1;33;51926;
44;1;13;74777;
210;2;19;48027;
205;1;46;53285;
203;2;18;71879;
187;1;9;54267;
N8;1;85;74350;LAST
11;1;25;49892;
672;1;10;71609;LAST
616;1;8;54713;
205;2;22;56259;
36;1;7;56022;
N29;1;34;52618;
201;1;6;73694;
29;1;8;51207;
3;1;27;77342;
133;2;26;74502;
S1;2;7;47973;
646;2;6;51935;
294;1;3;55372;
114;1;15;71652;
W13;1;14;50452;
624;1;18;54729;
681;2;4;48414;
54;2;20;74805;
213;2;29;58880;
K5;1;9;55174;
114;1;4;58221;
460;1;12;53951;
76;1;6;55408;
5;1;8;50256;
391;1;44;57329;
229;1;52;51697;
418;1;4;54319;
332;2;27;71891;
K3;1;54;48866;LAST
243;2;37;58943;
250;1;12;76563;
167;1;21;73529;
122;1;61;77885;
341;1;9;75830;
14;2;34;47470;
354;1;36;50876;LAST
166;2;10;76072;
103;2;24;74629;
T31;1;12;55515;
R70;1;32;51461;
463;2;39;51693;
184;2;43;71160;
R70;2;6;77601;
H13;1;35;55786;
N133;1;20;72297;
B15;1;28;73386;
396;1;10;51626;
C10;2;21;76572;
N68;1;57;52030;
